"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 06, 2018","3,460.82","3,457.45","3,470.51","3,434.35","53.70M","0.12%"
"Jun 05, 2018","3,456.79","3,467.26","3,497.32","3,456.79","49.75M","-0.37%"
"Jun 04, 2018","3,469.57","3,465.25","3,485.33","3,463.33","44.30M","0.46%"
"Jun 01, 2018","3,453.54","3,420.84","3,468.14","3,420.84","62.93M","1.38%"
"May 31, 2018","3,406.65","3,445.07","3,455.15","3,391.01","84.11M","-1.00%"
"May 30, 2018","3,441.19","3,420.79","3,446.28","3,408.56","72.89M","0.38%"
"May 29, 2018","3,428.14","3,467.09","3,467.09","3,398.32","92.41M","-1.56%"
"May 28, 2018","3,482.64","3,511.29","3,540.03","3,473.35","48.63M","-0.93%"
"May 25, 2018","3,515.36","3,526.43","3,551.82","3,493.61","65.53M","-0.18%"
"May 24, 2018","3,521.76","3,543.09","3,560.56","3,507.39","45.06M","-0.57%"
